work_hours,sleep_hours,stress_level,job_satisfaction,support_level,exercise_days,exercise_minutes,remote_work,caffeine_mg,screen_time_hours,burnout_score
27.57545583752084,7.90399105142641,1.2735774031386282,7.551996406791402,7.934839395559191,7.0,58.11255227738704,1,83.22378875514514,6.315040288569903,1
24.686881205270765,8.237265335259826,1.0,5.390235798670962,5.744915124233675,6.572127419992073,58.89583752582223,0,113.82733499582366,3.791287407115176,1
29.338713328516306,10.450444090155719,1.0,8.702897189985901,8.18507972472947,5.597046981655423,66.4037664195304,1,171.1921671166113,7.6623529309868506,1
20.0,6.86977141119619,1.5770721271805401,8.593909227914015,9.742291746742618,5.594022219926269,56.2988468120935,1,143.77291058431683,5.320223620951602,1
28.568647301064903,7.0721506139424175,1.5883285184606422,8.36304297869932,8.361885957867313,7.0,70.52381390620899,1,184.8449881372677,5.010964701748239,1
34.00606961081972,7.258591293645115,1.0,6.983827378165191,5.258416157948289,5.9727297739380365,55.276275687843274,0,217.05749249101132,5.141232000954747,1
32.11552487872503,8.559077486481879,1.0956204458893926,7.23036811616403,9.573882522448596,6.7477915701808655,63.53405011704462,0,163.53985629977657,4.877068129148798,1
31.163909330531425,9.937359524471063,1.181866255058495,9.496441172600672,8.081278200919511,5.225233445802813,67.45503724816368,0,115.75664696364531,7.764656968689435,1
30.01017240023461,7.319139932893712,1.8291386845852684,10.0,8.11072488350872,5.858888086325787,46.71031339979491,1,184.7842368042264,7.533456788207427,1
30.067174516118506,9.543462479224733,1.0,6.510690593377166,5.442559502191443,7.0,64.81548484531086,0,147.7766131635818,5.7707962627081475,1
41.217857916992756,7.463820446996515,1.0469154349502587,10.0,10.0,6.825291555474408,61.63174997970209,0,225.28097985900135,7.518130069232466,1
35.965933133196984,7.155450990235482,1.0,8.748426159800704,9.11144982457739,7.0,29.61303055427771,0,211.18201277842456,7.1064947008078825,1
25.085996992935012,8.518913155696936,1.0,8.540240857107227,10.0,7.0,42.72288674436413,1,139.6163459454558,3.2452855703228405,1
26.77128467957028,7.3939430969189965,1.0,8.891410266964376,8.538130939582643,7.0,82.73434142418017,0,195.06260118191028,3.9742117441819143,1
30.583346543240616,6.867556095841402,1.0,9.00139823511435,9.316511961906736,5.483650680899439,57.23929845208716,1,157.9233904307142,5.283459382114087,1
25.131689965598817,7.119807725426275,1.0,7.9131504577324705,7.574308434645671,6.659645341537845,51.17534173868717,1,210.15971954330755,2.382435017621585,1
21.796799611562147,6.489138301391731,1.2037017981388496,9.579684528336935,8.49035746325527,6.275183049856308,62.91647141397491,0,105.57696618136686,8.128405665135434,1
32.678391965737305,8.938221761660825,1.721672064043235,6.741896457565542,7.950959467440453,7.0,36.66808286662082,0,178.51993720689552,6.720795862185408,1
23.29793112716049,7.901318671821754,1.2527555075378867,10.0,6.985821271387477,5.51415002282376,40.93966476665018,1,163.04532088968472,3.6233296354220457,1
32.6201350960345,7.481764530223678,1.0,10.0,7.591312618914482,4.38730805545466,31.650562397141442,1,174.24039805382557,7.370042104794381,1
20.0,5.913197250416005,1.0,10.0,8.938083498726852,5.996427390670144,75.19066311197076,0,162.31207075568236,2.9347474110150618,1
21.259072889471433,8.409930760689383,1.170865438127942,8.632033327294641,9.036867866130786,7.0,46.90360479535958,0,118.86781098390749,3.055610521035509,1
30.759318276547504,9.672240712306621,1.7175915797930499,8.061704559610131,10.0,7.0,78.55741952891708,1,76.36503074673419,3.580634549896448,1
24.875907111521606,7.692757716877501,1.517659020469123,7.548512373693069,9.373533528954157,5.366925601470016,45.82723295512078,0,93.73355612607111,7.511967879550202,1
23.581111055678658,8.240633625868343,1.0,10.0,8.390892723025486,6.642981210421579,57.685551948234476,0,126.97448695048905,5.683014721968042,1
40.800422691343975,7.570606766942017,2.149273326285676,7.593647149748225,8.930023019006077,7.0,45.59549413318349,0,222.49794231987715,6.249606430168165,1
30.662975546852756,6.578885731404905,1.9294825073447697,5.474266142257919,10.0,4.520978166293892,51.60632171486986,1,165.20791404023853,6.415878617925735,1
30.7989522396552,8.74744739222129,1.8339221545489042,9.918360158456874,8.859668577082706,4.008558599726013,61.44427328698879,0,158.30750748652446,6.727727101957809,1
28.66923827123,8.113306398183752,1.0,10.0,8.839168452582015,5.80182472639392,68.29776118853582,1,153.84483107763933,4.806587066942436,1
25.82751886283842,7.357494543198028,1.2221337716337128,8.042502756673045,10.0,5.158089046670744,52.196925337579614,1,132.410757669033,4.524122737664715,1
33.217729546432764,8.534431690837556,1.2830322053952163,6.301072857148953,10.0,7.0,55.70525819685618,1,129.3084619959851,7.614021160278369,1
39.49449061809625,7.303828106227008,1.0,10.0,10.0,5.7157099592700975,48.69719774356214,0,138.7286156455797,3.9908261603747563,1
22.745440210859066,5.732988365559107,1.0,6.858843840645665,10.0,6.251415420280077,42.616227354738086,1,148.02145161390268,6.512229238249906,1
22.386389892188507,8.049076412850718,1.1664522082130562,9.984902528016299,9.578337287815636,7.0,45.43390023623026,0,128.7601217999273,6.333065225210362,1
24.88564751788358,7.170697620340197,1.0,8.253201463246862,6.652859585975749,7.0,70.727964077614,0,127.91107822876114,6.449397726633266,1
29.0146151042565,6.150922551669435,2.5475052013300616,10.0,7.7744226190312276,5.918447660096024,59.287980860873574,1,163.378271599481,4.224165312006707,1
28.523676493190653,5.918119681709141,1.0,10.0,7.0986324171893465,5.238636802928218,54.87582888174926,0,129.29554803855314,5.835681927458348,1
27.91788551963624,8.855059940114751,3.5269324258736217,7.938262454159359,8.021121114963556,7.0,65.22837234439467,0,223.86829302944136,5.86003410652757,1
29.527771601886293,8.599663309317235,1.42168492391226,9.811235186280758,10.0,7.0,67.86168897576108,1,205.2863596415011,6.473064831384464,1
27.164409598415727,7.81338035309999,2.206508966508357,7.366128658025528,9.737346617745802,5.909991781508959,55.431172344022265,0,201.13807450429195,6.726629043814075,1
20.553034701753468,7.691308765095251,1.0899561481267896,10.0,6.299503176114349,7.0,58.20445636642765,0,159.9753473484302,7.866179919645211,1
27.523522338065238,7.945688192437006,1.6078965097165392,9.373218246312716,8.107132770898943,6.791134989347461,71.10447624789659,0,108.9393880235576,2.785061648528941,1
32.82507480531615,7.186534798970817,1.1278026973667827,9.734204533576134,7.948389225374086,6.303442389501506,24.471396390617443,1,127.79201893227207,8.321735604160885,1
20.75993049791878,5.467860710046585,1.4400144500533325,7.995891551294777,6.9575343657385735,7.0,58.65701070656798,1,127.43685477053086,5.166380832316651,1
22.265206856332803,7.5520763663586985,1.633267502303576,6.545480438158285,10.0,7.0,51.90149247353006,0,99.93842303238225,7.665646906109889,1
27.589244108037157,8.783962498254795,1.342725346377704,9.913506438307568,10.0,7.0,64.64084139801315,0,203.16610120529725,7.3738026512313,1
30.457022835097487,6.635949163865144,1.0,9.749955876679417,7.485200966203382,4.46259320491497,50.258531973452094,1,155.12417659643157,4.478422513787679,1
32.20321774494362,7.014042687364276,1.0,5.220918538108938,8.095387361501846,2.864181010056565,31.24145764771415,1,180.4165862457719,6.058197086639741,1
30.394360819659177,7.642489689568538,1.0,8.473356194772073,8.19342099605376,7.0,54.660953658327706,1,141.16143304681344,5.540328758491796,1
29.04191403973776,5.624931798242376,1.0,7.636031504004403,6.996759980210169,6.078349560671068,81.96529790274283,1,175.6337144506804,4.759805775453977,1
25.775083393130704,7.94217722901492,1.0,10.0,9.715851457383538,7.0,65.22167620535929,1,191.9821086127734,4.6971471826591475,1
34.58697032817163,7.8642662713590665,3.0752608726252655,7.621624363820864,10.0,6.796866175193972,45.22872994578327,1,130.64456663782713,3.952635629694763,1
25.3535088122689,8.285353214514572,2.1293244375395006,10.0,8.806742186753558,5.100179888531604,66.29988640565863,1,151.520139126728,5.6800469900773916,1
31.06758986365208,6.643874101468262,1.0,5.662831852244821,9.798446245210558,7.0,47.75220306550939,0,212.9594705316013,3.1572897079067923,1
38.00868551265068,7.561274741229341,2.7808292129666423,5.734095438916033,7.854463150902948,7.0,57.68911906640026,0,209.06161398903583,7.5701370312211775,1
24.872186492452354,8.062470200104077,1.4940301862827388,9.521347531647814,7.8993896923091595,5.492564948092923,54.61668893512832,0,196.90916077037457,5.264904402666211,1
33.3120075493756,5.432240224352464,1.235199828854701,6.688863903788565,9.638446684391093,7.0,53.697328343047126,0,98.21274097116377,7.241240181067779,1
25.661493993440544,8.013170548397383,1.0,9.954081654446243,9.153643782120511,4.575511663717146,69.94400229170711,1,130.2497366735475,6.473386315760493,1
21.04001831405995,6.828279175548782,1.520664420534209,10.0,10.0,7.0,53.657160846281414,1,191.2113381612737,5.85818373853977,1
26.704789270896484,7.470316817581689,1.0,8.925555526980316,10.0,6.577918828710949,65.98960115823368,0,146.7713367956567,4.616854695689806,1
28.046458762654563,7.806009260287931,1.4525348918213348,8.732840317389568,10.0,3.348621707822123,99.0662927075166,1,194.32731266950066,3.940141109311704,1
31.06386952531285,6.613251103493011,1.0,10.0,8.618635198473307,6.826149309769584,68.05101596033131,1,169.82727551890417,5.45366854664263,1
38.017036335910525,8.629632195780797,1.307620755451052,8.102158344780408,9.134997071750018,6.7963489852585734,61.73842652379618,1,175.54920888116737,3.7854926309042747,1
36.16715766150548,6.520321273647979,1.3026354652390333,7.491448299961284,8.871723306814015,6.993143615455221,59.8203582317541,1,166.8768301694114,6.346604481839899,1
29.777753148371765,5.981881271846205,1.0,10.0,10.0,7.0,64.53095398322345,1,143.99777651869894,5.688364680207314,1
27.13464087858065,7.682245714248134,1.0,6.119898234811411,10.0,5.229557977522508,40.129114758155396,0,63.86439545585141,3.560282014530763,1
24.995130184983196,7.836360459018686,1.0,10.0,10.0,3.1263564079160915,44.75511504473316,1,50.023771405057076,8.936413858886112,1
21.05213766618202,6.021267919709775,2.0225704320096405,10.0,10.0,7.0,63.92131512497929,1,184.1366223512123,5.1209714679985545,1
29.96042264850435,7.477769978882192,1.5530732764404795,8.932626946182568,7.099303633796531,5.194141075607366,40.23591437061245,0,157.19576604613914,7.588003429516899,1
32.59158303001156,6.09616606304349,1.0,10.0,7.035025212923381,6.163050275004463,63.25078148536828,0,111.26622180545459,8.269939751245708,1
29.11141358729142,7.827142873665513,1.0,10.0,8.849711666379967,5.631555117208744,55.95532590477424,1,154.89190012129134,6.314947043554582,1
28.24430035162852,7.70725835787055,1.0,7.674198164898104,6.194789456400613,7.0,36.34205146913072,1,122.28379208816371,6.704352427218529,1
25.19775924255238,9.486239713365322,1.0,9.478954923411793,7.435964726184785,7.0,36.43268583869326,0,175.35107523728394,6.120698646177248,1
27.073561705611457,7.536845966933241,1.0438114719791096,8.705995996743022,10.0,7.0,46.637623224882496,1,95.20788081683689,5.971575241082271,1
27.98958101289908,8.081208481046454,1.0,6.12876234357312,5.173787149641949,7.0,71.56073704725031,1,172.75932316741103,7.942594934692807,1
26.104361295062564,7.463086306564305,1.0,6.970486538614266,7.701444909867986,4.664089599856615,55.51125202388839,0,119.20107075765432,4.567272549240413,1
31.506865324196113,8.69772958065472,1.1085426760284385,9.925252670762205,10.0,4.741095114708026,36.497978480798416,1,216.90289547350812,6.1285285140490675,1
24.474940721207957,7.610897589008961,1.5583269125217223,9.152010782824822,10.0,5.11898961038095,57.54041236054117,0,93.4514201238008,7.875197538076141,1
26.46609803564315,8.980676141310566,1.0,7.9321817973664,6.185711947570168,6.609495133960037,66.70117269574874,1,242.7731815992678,6.089976759091558,1
28.960245582450156,7.357550202464165,1.1335409047822824,8.695060327238913,10.0,7.0,43.21015809238076,0,96.75068185768887,5.630779606309646,1
31.54044560928338,6.818567967327436,1.0,10.0,6.73709395869514,7.0,55.46900315873012,1,153.2731743419026,5.351665520213286,1
32.59538241493884,7.376392122478015,1.267392314071903,9.643395612392027,7.6638190927139025,7.0,52.37560364956887,0,119.77019362028621,3.945136125465554,1
34.565342577943575,7.717202482260673,1.1704972350404308,8.549706945299958,9.395157844102815,7.0,50.49789573411263,1,150.41410479373522,3.532245651474761,1
22.674431684623137,7.361441962311999,1.0,8.626057394029107,9.113299849794215,7.0,53.94251832911363,0,169.46006575304807,1.167593192210913,1
29.466346570667515,7.949966085106824,1.0,10.0,6.435002757756955,5.05022446109751,61.25785696573846,0,141.4622851627917,7.7360892052749275,1
28.743337286010558,7.329580695548628,1.0,8.395060627023744,8.223646362917542,6.755624333563231,57.40860971574797,1,150.1218408061366,3.1985520604233124,1
32.562176246295834,8.166193651762075,3.288682068797672,6.912054320003484,8.582079025335938,6.307238778716291,69.84054157423196,0,103.19547895762562,2.7970293436299705,1
30.70731364102394,8.425821826969313,1.0,3.8179154157101802,7.907511103495034,7.0,32.81632646838807,0,157.33439679116623,4.008840650436711,1
27.84530501422188,5.706508658372835,3.060558616616052,6.613880090179528,8.919822974686893,7.0,42.05641991874252,1,95.12395428274574,3.0796579031848883,1
35.35585163746804,7.4573429895148005,1.0,10.0,7.788768920526271,7.0,65.16888807008904,0,130.4835436741719,5.367486011486357,1
32.60674801493248,9.077234671671826,2.214479133907347,9.553087333785333,10.0,5.539259847846224,57.525927887128695,1,168.39888571756467,4.483426945371841,1
38.066936237633115,7.8032019977494045,1.0,9.369360611729817,6.305747420940607,5.042578942234023,73.00620861916639,1,123.72422884114417,4.822885513599042,1
25.8197325617506,7.94921019277346,1.0,7.436574958776062,10.0,7.0,74.66738329477158,0,137.09280644631457,5.123750475317429,1
34.64097070924529,8.222896676067327,1.4558877720816077,10.0,7.7129635392397144,7.0,55.855196873456265,1,160.74369115453027,6.618701876590606,1
30.967145865968046,6.812930131981755,1.359209400457841,10.0,8.57925968287791,5.607835618166506,35.780534897847176,1,232.2482851976129,3.845187451417475,1
26.89373188207114,7.389853366777746,1.3074066978091008,10.0,10.0,5.625383842146592,52.49317429320383,1,161.30319801953198,7.320597156588763,1
27.299785740288808,8.555265546997541,1.7344490334876546,6.922396343994889,10.0,6.989412006270028,55.45467486241513,1,165.98751807010566,4.522964659312256,1
25.356916591251217,8.253030685421761,2.238283071433636,9.042543153472124,9.617666025197927,7.0,58.61129769232853,0,254.0673245672158,8.217062542997471,1
31.117744284508184,7.995318827039876,1.900228658915236,7.755243610018394,9.956179993254912,6.124297941512134,54.70564771284288,0,141.639069708559,4.22421931868605,1
25.097382750976386,8.255245071087277,2.6699045043514062,9.789343059645962,6.608233875929631,7.0,72.94947229968477,1,125.60868382722471,3.3252151517786412,1
22.46845909385829,7.212477108355151,1.0,7.3656290667820095,4.811758744672446,7.0,60.08080754304453,1,93.26537068267874,2.858786782028836,1
20.371718427149524,8.92925077009385,1.0,10.0,7.871504802685223,6.776826954795555,78.13164928851813,1,230.24371552636492,7.94639377189441,1
32.782201741738106,7.041877119732614,1.827850095962418,8.985914402150529,10.0,7.0,45.26101632886113,1,153.5362754516739,7.716295121582893,1
22.291554429332475,7.4730072073869485,1.0,5.26692676585388,8.834638628314602,6.3173787374250745,77.70174614863197,1,175.2324673821911,5.7847717543186965,1
30.88379033096536,9.528472450336299,1.0,8.300775626444393,9.523325945392958,7.0,50.43664178242279,0,225.38345223738435,7.8148652924082835,1
25.55575289106863,6.547049233377656,1.140886246911204,5.463121268874296,9.646335428369563,6.278596120551997,48.00945247197637,1,86.21187730932817,4.94675465561119,1
30.00885641279287,7.474555613945227,2.390499781240747,6.77717397573113,8.89671168966983,6.808529562441026,49.32318922230311,1,216.4503685819148,4.814355615120592,1
24.988939698191096,8.13544092274169,1.0,9.603583799638931,10.0,7.0,53.49768885280071,0,141.85304999292137,6.032533681632275,1
26.894434523557493,6.826385236009538,1.0,8.392338304027568,10.0,5.710882951682062,54.78970692613617,0,53.03038958908233,6.826068094541575,1
31.684219485462165,7.385339109548454,1.0669907172248718,10.0,5.874908286226915,5.706420983980558,66.9139701943274,0,99.82842307323003,3.5002640340195175,1
40.07395499329316,7.74666004722581,1.3479061163248856,7.383160350953226,8.369470311516908,5.859864324676469,46.87247518497038,0,158.0227678892377,7.222956024143073,1
22.920890905108017,7.728346516514638,1.4288165003305728,10.0,9.352883110554451,5.949458241375017,42.5861466902692,1,153.445755321855,3.600489241561444,1
27.71008026283883,7.218286447612785,3.0100092893000014,10.0,6.931254344152804,5.433859844676232,56.10655161830329,1,142.6841423558064,7.562314628722277,1
24.770179104377323,6.867474660016414,1.0,7.0933427834825755,9.245340631989592,7.0,59.84618909674044,1,139.9058599149485,4.959289893693106,1
30.55707750464977,7.984138601397757,1.0,8.877913149060008,7.52828310135433,6.625020606489865,68.21927172149152,1,161.95011633462744,4.372313424857223,1
25.868212018972283,8.815112375863421,1.1132704105377644,6.123444043365266,10.0,5.497783871691509,83.09946664326318,1,193.20192262858595,6.6480853212556505,1
27.040892708966805,6.44755205534745,1.1177212173809101,10.0,10.0,7.0,48.58366469429872,1,136.60898671573835,4.894527305137005,1
23.224387103253235,8.090265732260129,3.062524919243145,6.864934171491454,9.048438913345516,7.0,53.805379131314275,1,168.09487184998935,7.223100224394159,1
35.16171015608751,6.477655384286632,1.0,9.065448983081415,8.466170575971358,7.0,58.35932917134602,1,157.77537206309344,4.970250560783968,1
29.692419217308455,7.3712652565276375,1.1684609762696143,10.0,6.986914869440717,7.0,74.75672601009798,1,145.27725892035684,5.363246320665719,1
20.0,7.16830427447422,1.9926885389127922,10.0,7.320238206978529,5.652072835401377,48.83937011346375,0,214.61502757877767,5.01651929618299,1
34.085792604127484,9.187982718589119,1.9983108981479605,8.136759374563903,9.80746018067322,6.463706590413626,41.44447208904808,1,162.97437126886413,7.292011216492032,1
22.393096809626076,7.264599922149996,1.5242646776431688,7.981609519029073,10.0,7.0,70.18819001580755,1,109.98674701577701,4.483382544212723,1
30.569539248294575,7.846248448606265,1.3506300992735591,9.978374260295327,10.0,7.0,61.147279853927685,1,140.3496938152583,4.050531421352301,1
28.750680581856923,5.961788112534343,1.0,9.2816568530555,10.0,6.8794052213976205,54.048309040837815,0,128.58687256184308,5.364200076543759,1
29.659901652845072,7.857166346445734,1.7094518171390396,8.129027258860313,10.0,6.110679983624125,66.08215721331254,0,174.61469936052214,6.8329941303264405,1
25.366222836725047,8.326047252853618,1.0,9.67902896763768,7.708457298726863,5.133944265402902,56.37797118472741,0,149.2232157644907,5.045230325748587,1
31.99970950971025,6.050356058230079,1.0,6.864394156841614,10.0,7.0,53.433261721937924,1,143.24713107239958,5.62468369848502,1
25.66448296604612,6.932878692881303,1.0360633914696273,9.695060752316149,10.0,6.897733290948331,64.62895802442327,1,157.58326466394973,7.001569138850712,1
20.0,8.344541986197575,1.0,5.338734206287086,10.0,7.0,52.93827228058462,1,188.11498188811754,7.33270082877822,1
36.7479065263625,6.652247789498667,1.7828702435813464,7.0690040283418885,9.06032314507025,6.11511810472674,18.95869097650469,1,154.92819227137943,6.3272280640607015,1
28.218012231862268,9.36171770709742,1.0,9.389214910474486,7.5150588286039035,4.519966233168941,45.82346363642072,0,148.51852811806353,5.169708059488063,1
20.0,8.118700011252436,1.0,7.21133475382316,7.661179610334896,6.192597443280132,55.103023824085554,0,137.63163691800546,4.371765391614125,1
29.5958725520959,9.007117112689812,1.0,9.230052158294834,8.67973440886672,7.0,58.19794942356533,0,119.92122673044724,5.65531620795909,1
20.0,7.6481086609006,2.076146312640013,8.2017762955945,7.694206455176876,4.433448840324721,27.13011937563393,1,160.68506604045933,6.2630875348449,1
20.094046489839332,8.561704980742782,1.0,9.293586023971098,10.0,7.0,50.97204028141252,1,114.3523109833885,4.167778156408935,1
26.465594256563136,9.188065164498589,1.0,10.0,8.663383532075862,7.0,72.35644578195938,0,146.05647470862954,5.528274434417272,1
31.541072116282784,7.899882797930169,1.9531366339132452,9.574248330403648,7.775125250719125,7.0,37.844106890190076,0,154.34238823106094,2.9543539225206223,1
24.77215285675762,10.344776540305059,1.0,5.081219547818512,10.0,7.0,74.3098658522821,1,124.15090760624787,8.162966338914268,1
22.0318158412176,8.585820840276668,2.0005823180429783,7.65875958184671,10.0,6.1249302281015705,59.33040443919786,1,160.41287355084881,2.771038107002915,1
24.534065863817904,5.83100903380463,2.1712457893215436,10.0,10.0,5.019820931390683,77.23033740423686,0,105.77181326056257,5.177618454566897,1
26.459828579071292,8.446327198936007,2.3103087461196083,10.0,7.875663946843396,6.186167189383208,29.748427116685747,1,117.76519734015244,3.056664724638228,1
34.3624372329937,9.558054516217005,1.0,8.90805998416571,6.7066705709581935,6.50823882536509,47.86442104403205,1,132.54456437893725,5.335585294111254,1
